Feature,Importance
n_sentences,-9.37119038214346
char_per_tok,-8.394401538170774
ttr_form_chunks_100,-7.873573466231916
dep_dist_fixed,-5.031301926842394
dep_dist_obl:tmod,-5.017256232096798
dep_dist_advcl,-4.325464041252336
dep_dist_det:predet,-4.289128535327339
upos_dist_PROPN,-4.189566653733098
dep_dist_acl,-3.748326425421287
dep_dist_ccomp,-3.3944667996769455
dep_dist_expl,-3.2905060457019535
dep_dist_obl,-3.272958530706611
max_links_len,-2.8989178631470565
dep_dist_aux:pass,-2.864692249658075
dep_dist_nsubj:outer,-2.71743939062248
upos_dist_NUM,-2.3058041330897443
verbs_form_dist_Fin,-2.2289147165586014
dep_dist_obj,-2.075200180825609
upos_dist_VERB,-2.070839610648489
avg_max_links_len,-1.9758495452813354
dep_dist_advmod,-1.9383799431190618
dep_dist_xcomp,-1.8002202467883264
dep_dist_cop,-1.6374823331902368
dep_dist_nummod,-1.6330837460232794
subordinate_pre,-1.5990361970425473
dep_dist_nsubj:pass,-1.4903640739427164
ttr_form_chunks_200,-1.4550293578848053
dep_dist_compound:prt,-1.3582115759441074
dep_dist_nmod:tmod,-1.2886895614980114
subordinate_post,-1.2626647959837043
obj_pre,-1.2536309293197117
dep_dist_nmod,-1.2319502312591661
dep_dist_advcl:relcl,-1.21020459387867
upos_dist_SYM,-1.2044328022347075
verbs_mood_dist_Imp,-1.197450531244985
dep_dist_iobj,-1.192534498058987
dep_dist_root,-1.1729624365722797
dep_dist_csubj,-1.1560314800176226
dep_dist_obl:agent,-1.0983769364701306
aux_form_dist_Fin,-1.038319560216495
dep_dist_cc:preconj,-1.0018604438615584
upos_dist_X,-0.9749165063679895
aux_form_dist_Inf,-0.9533249542501889
upos_dist_ADP,-0.9266295145845344
dep_dist_nmod:npmod,-0.9000737204155236
subordinate_dist_5,-0.8818171226533628
verb_edges_dist_6,-0.8773104635742345
verb_edges_dist_2,-0.8637188934413242
subordinate_dist_4,-0.811117576217475
subordinate_dist_3,-0.8012937146678978
prep_dist_1,-0.6364108807088634
verb_edges_dist_1,-0.5984783419811626
dep_dist_obl:npmod,-0.5954656188683224
obj_post,-0.5915535216694152
subordinate_dist_1,-0.5453632757045658
verbs_num_pers_dist_Plur+,-0.5415690662711239
verb_edges_dist_0,-0.49866587169383014
subordinate_dist_2,-0.46735014213465687
prep_dist_2,-0.45915326073880863
upos_dist_AUX,-0.45493984031020596
verbs_num_pers_dist_Sing+2,-0.4527086984737332
dep_dist_orphan,-0.43698066413833103
lexical_density,-0.4105770601166512
aux_mood_dist_Ind,-0.39511498848529397
aux_num_pers_dist_+,-0.3774946220090096
subj_post,-0.27783951664475504
prep_dist_3,-0.273128572106149
verbs_mood_dist_Ind,-0.255373183869127
principal_proposition_dist,-0.24583399744501633
dep_dist_nsubj,-0.20178611716963152
dep_dist_csubj:outer,-0.19977104076987348
verbs_num_pers_dist_+2,-0.1913037299818429
dep_dist_dislocated,-0.16462479990526993
aux_form_dist_Ger,-0.15507681563627113
aux_num_pers_dist_Sing+2,-0.10555521373339741
verbs_num_pers_dist_Sing+,-0.08820687211397797
dep_dist_aux,-0.06963877667788484
aux_num_pers_dist_Sing+,-0.0684340642888676
dep_dist_csubj:pass,-0.06649464658298378
dep_dist_flat,-0.034804564397058375
verb_edges_dist_3,-0.03435282048060503
verbs_num_pers_dist_+1,-0.026158615694442125
verb_edges_dist_5,-0.01941271719534618
prep_dist_4,-0.01700040986270278
verbs_form_dist_Inf,-0.014784996531776583
dep_dist_nmod:poss,7.469986156081123
tokens_per_sent,7.191771913842917
dep_dist_det,6.396735964267419
avg_links_len,5.8891041332318546
dep_dist_amod,5.835686171952219
avg_max_depth,5.78867988560405
upos_dist_DET,5.26010220246351
dep_dist_acl:relcl,5.124979590949507
dep_dist_mark,3.35699542818126
upos_dist_ADJ,3.243866506283711
upos_dist_NOUN,3.154910118719955
verbal_head_per_sent,2.992391728472332
dep_dist_cc,2.5405710220379123
dep_dist_appos,2.5041896124072203
subordinate_proposition_dist,2.4037216749437453
upos_dist_SCONJ,2.190960438585498
dep_dist_list,1.396195839815945
verbs_num_pers_dist_Plur+1,1.3459296360411004
upos_dist_PRON,1.2965940598076686
subj_pre,1.2715870794832778
dep_dist_compound,1.232834267114509
ttr_lemma_chunks_200,1.0817553838226568
verbs_form_dist_Part,1.0518056529899698
upos_dist_ADV,1.047847147653483
verbs_form_dist_Ger,1.0148722126230538
upos_dist_CCONJ,1.0001720029792807
aux_num_pers_dist_Plur+1,0.8986819038816423
upos_dist_INTJ,0.8891601008063286
verbs_tense_dist_Past,0.8312220871812676
upos_dist_PUNCT,0.8305294707733778
verbs_tense_dist_Pres,0.8181000036352614
dep_dist_punct,0.734924590213534
ttr_lemma_chunks_100,0.7323456162677806
dep_dist_case,0.7184921045564936
verbs_num_pers_dist_+,0.6918956371714978
avg_verb_edges,0.6811693405046769
upos_dist_PART,0.6774619902275507
aux_num_pers_dist_Sing+3,0.6724517437749129
verbs_num_pers_dist_Sing+1,0.6703887284692057
dep_dist_dep,0.637452686043569
dep_dist_vocative,0.6351824966022299
aux_mood_dist_Imp,0.5964669675747782
aux_num_pers_dist_Sing+1,0.5810559671424111
aux_num_pers_dist_Plur+3,0.5103080483723109
prep_dist_5,0.5077700922342302
aux_form_dist_Part,0.48618339057878207
n_tokens,0.48078954296893583
verbs_num_pers_dist_+3,0.4784859593603077
dep_dist_reparandum,0.4064876780968279
dep_dist_discourse,0.3897732717451326
verb_edges_dist_4,0.340849133604601
n_prepositional_chains,0.2652940050656856
avg_token_per_clause,0.22123247514874855
verbal_root_perc,0.20944195327635823
verbs_num_pers_dist_Plur+3,0.10976181160434317
aux_tense_dist_Pres,0.10777208056642164
aux_tense_dist_Past,0.09433890042829327
dep_dist_conj,0.08498276758541029
dep_dist_parataxis,0.07732848941072931
aux_num_pers_dist_+3,0.07566740267453594
avg_prepositional_chain_len,0.020696640053124788
avg_subordinate_chain_len,0.02033254462710607
dep_dist_nmod:desc,0.011886162802633334
verbs_num_pers_dist_Sing+3,0.007623132522926956
dep_dist_goeswith,0.006400248557519866
