identifier,abs_difference,raw_difference,normalized_diff_old_mean,reason
28122473,1.3157894736842106,-1.3157894736842106,0.052288249762049224,upos_dist_SYM
40755182,1.3132091329317832,1.3132091329317832,0.03743903000302259,upos_dist_SYM
40548761,1.3043478260869563,-1.3043478260869563,0.03465524706041651,upos_dist_SYM
35999008,1.293103448275862,-1.293103448275862,0.0359714956341995,upos_dist_SYM
35686314,1.2875536480686696,-1.2875536480686696,0.03239790437976072,upos_dist_SYM
19424998,1.2834448957796976,-1.2834448957796976,0.03303097960342846,upos_dist_SYM
31943633,1.2820512820512822,-1.2820512820512822,0.02188108055345295,upos_dist_SYM
35069201,1.2658227848101269,-1.2658227848101269,0.023371743156137745,upos_dist_SYM
40921539,1.2658227848101267,1.2658227848101267,0.04715658145322747,upos_dist_SYM
24130684,1.2552301255230125,1.2552301255230125,0.023532173721121957,upos_dist_SYM
30797676,1.253443526170799,1.253443526170799,0.02389868347243864,upos_dist_SYM
37343807,1.253443526170799,1.253443526170799,0.038529575594179674,upos_dist_SYM
37046740,1.251728907330567,-1.251728907330567,0.029293729910540845,upos_dist_SYM
19718181,1.2448132780082988,-1.2448132780082988,0.03554477853685986,upos_dist_SYM
36092441,1.2448132780082988,-1.2448132780082988,0.025663059743746948,upos_dist_SYM
36126584,1.242864728527811,1.242864728527811,0.03112818499440091,upos_dist_SYM
36651411,1.2396694214876034,-1.2396694214876034,0.033741648535813476,upos_dist_SYM
38650827,1.2396694214876034,-1.2396694214876034,0.0304049107152289,upos_dist_SYM
37081542,1.2378687129984898,1.2378687129984898,0.04378183981697793,upos_dist_SYM
36372929,1.2345679012345678,1.2345679012345678,0.03821010169775464,upos_dist_SYM
36239805,1.2344859626999403,-1.2344859626999403,0.035426523117809194,upos_dist_SYM
33783016,1.2295081967213115,1.2295081967213115,0.026683890958484467,upos_dist_SYM
27301224,1.2295081967213115,-1.2295081967213115,0.02961453843630606,upos_dist_SYM
31960196,1.2295081967213115,-1.2295081967213115,0.04356781224295232,upos_dist_SYM
34884060,1.2260162601626017,-1.2260162601626017,0.038211124419640044,upos_dist_SYM
34991846,1.2125984251968505,1.2125984251968505,0.04225212243743794,upos_dist_SYM
36662220,1.2096774193548387,-1.2096774193548387,0.034590279264700284,upos_dist_SYM
38391080,1.2,-1.2,0.03388118072332164,upos_dist_SYM
39352755,1.1968663861888873,-1.1968663861888873,0.05530924614056756,upos_dist_SYM
39504339,1.195219123505976,1.195219123505976,0.030068621753191294,upos_dist_SYM
34256811,1.195219123505976,-1.195219123505976,0.028268976804944106,upos_dist_SYM
39108194,1.1811023622047243,1.1811023622047243,0.03620878518040105,upos_dist_SYM
36480923,1.175808720112518,-1.175808720112518,0.03762472876327079,upos_dist_SYM
34535139,1.1706349206349205,1.1706349206349205,0.03916698211308758,upos_dist_SYM
35245677,1.169477288880274,-1.169477288880274,0.03054389542972587,upos_dist_SYM
37349359,1.1691542288557215,-1.1691542288557215,0.05268120107567383,upos_dist_SYM
39376379,1.1673151750972763,-1.1673151750972763,0.03919786143320248,upos_dist_SYM
39160586,1.0200873362445413,1.0200873362445413,0.041789606945109845,upos_dist_SYM
35261373,0.9834061135371182,0.9834061135371182,0.04110968638923025,upos_dist_SYM
10772136,0.9303537204845282,0.9303537204845282,0.03704942519567935,upos_dist_SYM
38582100,0.9294138355923253,0.9294138355923253,0.032322410410828374,upos_dist_SYM
31574789,0.91991341991342,0.91991341991342,0.035386036768356714,upos_dist_SYM
37703336,0.9051853685271292,0.9051853685271292,0.03819771660408183,upos_dist_SYM
37808508,0.9009009009009008,-0.9009009009009008,0.03949651753006899,upos_dist_SYM
35474553,0.9009009009009008,-0.9009009009009008,0.028281113785598312,upos_dist_SYM
35145117,0.8992672637110504,0.8992672637110504,0.04122544769464796,upos_dist_SYM
37151581,0.8973794318432065,0.8973794318432065,0.053612756610754375,upos_dist_SYM
20039041,0.8928571428571429,0.8928571428571429,0.04019358915079489,upos_dist_SYM
39588387,0.8928571428571429,0.8928571428571429,0.04715911668804254,upos_dist_SYM
39032241,0.8928251923421003,0.8928251923421003,0.05081651951970166,upos_dist_SYM
34302757,0.8888888888888888,-0.8888888888888888,0.039139591343180326,upos_dist_SYM
35211427,0.8888888888888888,-0.8888888888888888,0.031274368985921404,upos_dist_SYM
39914708,0.8888888888888888,-0.8888888888888888,0.04435248193266876,upos_dist_SYM
39569175,0.8886854701832676,-0.8886854701832676,0.03597002817960641,upos_dist_SYM
36470745,0.8866049243279874,-0.8866049243279874,0.02208213383075412,upos_dist_SYM
39550100,0.8849557522123894,-0.8849557522123894,0.04785054949263125,upos_dist_SYM
21266217,0.8849557522123894,-0.8849557522123894,0.04560549870000014,upos_dist_SYM
25657914,0.8824068978169142,0.8824068978169142,0.045016370089651356,upos_dist_SYM
34275768,0.8810572687224669,-0.8810572687224669,0.02983195039000086,upos_dist_SYM
36976528,0.8778071898215352,-0.8778071898215352,0.04684523324472847,upos_dist_SYM
37091058,0.8771929824561405,-0.8771929824561405,0.039019881966939944,upos_dist_SYM
28288820,0.8771929824561403,-0.8771929824561403,0.04788725290650218,upos_dist_SYM
32958324,0.8771929824561403,-0.8771929824561403,0.03739687728349424,upos_dist_SYM
37736631,0.8771929824561403,-0.8771929824561403,0.03545617929823658,upos_dist_SYM
38920596,0.8746934064348579,-0.8746934064348579,0.04259380624022875,upos_dist_SYM
35509176,0.8733624454148472,0.8733624454148472,0.02578824866911016,upos_dist_SYM
36188396,0.8733624454148472,-0.8733624454148472,0.035642706416905146,upos_dist_SYM
39389338,0.8695652173913043,-0.8695652173913043,0.04445775892695482,upos_dist_SYM
31106342,0.8695652173913042,-0.8695652173913042,0.0387435206262174,upos_dist_SYM
40413166,0.869010603523878,-0.869010603523878,0.029226133666885305,upos_dist_SYM
37949367,0.8673855808417789,0.8673855808417789,0.043826435479948606,upos_dist_SYM
38273214,0.8658008658008658,-0.8658008658008658,0.026530500633171826,upos_dist_SYM
25211071,0.8657513348588862,-0.8657513348588862,0.03174222543074532,upos_dist_SYM
26653208,0.8639235681737335,0.8639235681737335,0.039562710602802836,upos_dist_SYM
24022111,0.863641240210278,0.863641240210278,0.04577743712455014,upos_dist_SYM
19546909,0.8583690987124464,-0.8583690987124464,0.04940802553278658,upos_dist_SYM
36655802,0.8583690987124464,-0.8583690987124464,0.01852954200562513,upos_dist_SYM
35103811,0.8583690987124464,-0.8583690987124464,0.030706903933348274,upos_dist_SYM
17060112,0.8583690987124464,0.8583690987124464,0.03177693810061266,upos_dist_SYM
22238008,0.8583690987124464,-0.8583690987124464,0.038681042368554346,upos_dist_SYM
30141244,0.8560798129794871,0.8560798129794871,0.05206205717581647,upos_dist_SYM
36351359,0.8556459020855305,-0.8556459020855305,0.027625529340647364,upos_dist_SYM
35949245,0.8547008547008547,-0.8547008547008547,0.03833804690439144,upos_dist_SYM
36128847,0.8547008547008547,-0.8547008547008547,0.03984672772252258,upos_dist_SYM
32695028,0.851063829787234,-0.851063829787234,0.047827034701977335,upos_dist_SYM
39558944,0.851063829787234,-0.851063829787234,0.049722815183470555,upos_dist_SYM
22886822,0.851063829787234,-0.851063829787234,0.03978473427321944,upos_dist_SYM
35903580,0.851063829787234,0.851063829787234,0.03009921137728224,upos_dist_SYM
37392618,0.851063829787234,-0.851063829787234,0.03386383626530705,upos_dist_SYM
38701563,0.851063829787234,-0.851063829787234,0.04055501394652835,upos_dist_SYM
37161530,0.8487260604823621,0.8487260604823621,0.0460596481662233,upos_dist_SYM
39012008,0.847457627118644,-0.847457627118644,0.04837922557001569,upos_dist_SYM
31463543,0.847457627118644,-0.847457627118644,0.03386283694538323,upos_dist_SYM
35409221,0.847457627118644,-0.847457627118644,0.026614703744139167,upos_dist_SYM
39802351,0.847457627118644,-0.847457627118644,0.027593414898158853,upos_dist_SYM
27613830,0.847457627118644,-0.847457627118644,0.03687657200328273,upos_dist_SYM
38908652,0.8464409490802454,0.8464409490802454,0.04379952615668392,upos_dist_SYM
34506996,0.8456547175832362,0.8456547175832362,0.0391408819484901,upos_dist_SYM
34647833,0.8443610507604185,-0.8443610507604185,0.024032788950322438,upos_dist_SYM
25643222,0.8438818565400844,-0.8438818565400844,0.04276444500752041,upos_dist_SYM
35983222,0.8438818565400844,-0.8438818565400844,0.03732791994340634,upos_dist_SYM
34390530,0.8438818565400844,0.8438818565400844,0.04999628400337494,upos_dist_SYM
35248117,0.8437074917781565,0.8437074917781565,0.03104695548475305,upos_dist_SYM
33114529,0.8434959349593496,0.8434959349593496,0.04486385690010032,upos_dist_SYM
33886678,0.8403361344537815,-0.8403361344537815,0.040476106768780815,upos_dist_SYM
35041098,0.8403361344537815,-0.8403361344537815,0.030697012710500165,upos_dist_SYM
38548918,0.839123154795127,0.839123154795127,0.03392647574105665,upos_dist_SYM
40202212,0.8368200836820083,-0.8368200836820083,0.03775041325540589,upos_dist_SYM
13513703,0.8368200836820083,-0.8368200836820083,0.026063013391622737,upos_dist_SYM
29642455,0.8367911479944675,0.8367911479944675,0.0357555697105774,upos_dist_SYM
39190135,0.8333333333333334,-0.8333333333333334,0.022308396795848853,upos_dist_SYM
40766983,0.8333333333333334,-0.8333333333333334,0.04071761500754738,upos_dist_SYM
23464694,0.8333333333333334,-0.8333333333333334,0.04105749593998043,upos_dist_SYM
26725908,0.8311389071757735,0.8311389071757735,0.03293078975027501,upos_dist_SYM
35584980,0.8301671732522797,-0.8301671732522797,0.03758039798446691,upos_dist_SYM
33622083,0.8298755186721992,-0.8298755186721992,0.02664262695705218,upos_dist_SYM
37549796,0.8298755186721992,0.8298755186721992,0.02818762662838224,upos_dist_SYM
27985757,0.8264462809917356,-0.8264462809917356,0.035780505553441845,upos_dist_SYM
28429514,0.8264462809917356,-0.8264462809917356,0.03978062192123647,upos_dist_SYM
32946022,0.8264462809917356,-0.8264462809917356,0.03615234543078116,upos_dist_SYM
39248180,0.8264462809917356,-0.8264462809917356,0.05740964564988475,upos_dist_SYM
35320918,0.8264184038318829,-0.8264184038318829,0.0294861453320245,upos_dist_SYM
39790939,0.8244897959183674,0.8244897959183674,0.04176815518036279,upos_dist_SYM
36257837,0.823045267489712,-0.823045267489712,0.03631384809052028,upos_dist_SYM
37014822,0.823045267489712,0.823045267489712,0.04107516376125253,upos_dist_SYM
36073762,0.823045267489712,-0.823045267489712,0.04541468370215311,upos_dist_SYM
36194385,0.823045267489712,-0.823045267489712,0.031714659609514646,upos_dist_SYM
39001985,0.823045267489712,-0.823045267489712,0.03434314889964267,upos_dist_SYM
38453766,0.823045267489712,-0.823045267489712,0.0342066485880182,upos_dist_SYM
38649897,0.819672131147541,-0.819672131147541,0.041623671101003665,upos_dist_SYM
32476194,0.8196314963232256,-0.8196314963232256,0.03275287110789668,upos_dist_SYM
23930776,0.8163265306122449,-0.8163265306122449,0.029957723491319532,upos_dist_SYM
34800722,0.8163265306122449,-0.8163265306122449,0.042166008683983944,upos_dist_SYM
36975088,0.8163265306122449,-0.8163265306122449,0.04090877625885766,upos_dist_SYM
39581623,0.8130081300813008,-0.8130081300813008,0.03123224261089356,upos_dist_SYM
34283528,0.8130081300813008,-0.8130081300813008,0.03767389173668454,upos_dist_SYM
35313169,0.8130081300813008,-0.8130081300813008,0.03291223193997217,upos_dist_SYM
39985436,0.8130081300813008,-0.8130081300813008,0.05020688651592642,upos_dist_SYM
29565156,0.8130081300813008,-0.8130081300813008,0.04311789213625993,upos_dist_SYM
30326664,0.8064516129032258,-0.8064516129032258,0.03837558725429458,upos_dist_SYM
39731526,0.8064516129032258,-0.8064516129032258,0.029158227433960605,upos_dist_SYM
40843324,0.8064516129032258,-0.8064516129032258,0.02883946618958646,upos_dist_SYM
32479919,0.8064116334793026,0.8064116334793026,0.04578391845138101,upos_dist_SYM
34956272,0.8032128514056225,-0.8032128514056225,0.033353367984193874,upos_dist_SYM
30519787,0.8032128514056225,-0.8032128514056225,0.03907564395281589,upos_dist_SYM
38389576,0.8029881987801798,-0.8029881987801798,0.03379194366133732,upos_dist_SYM
38604398,0.7999000124984376,-0.7999000124984376,0.04389047198370926,upos_dist_SYM
36195454,0.796812749003984,0.796812749003984,0.042832195467909125,upos_dist_SYM
33380155,0.796812749003984,0.796812749003984,0.032784581330707135,upos_dist_SYM
39983566,0.795224977043159,0.795224977043159,0.04618440819127895,upos_dist_SYM
30465805,0.7947396600187391,-0.7947396600187391,0.028497713258126417,upos_dist_SYM
37622973,0.7936507936507937,-0.7936507936507937,0.03285584614786127,upos_dist_SYM
27251900,0.7905138339920948,-0.7905138339920948,0.03875880445611596,upos_dist_SYM
32798276,0.789509352127948,-0.789509352127948,0.027357830044578223,upos_dist_SYM
40544470,0.7881526104417671,0.7881526104417671,0.045909682200411264,upos_dist_SYM
26717926,0.7853830579322054,0.7853830579322054,0.04727427313276409,upos_dist_SYM
17363200,0.7849206787905589,-0.7849206787905589,0.034999790948609354,upos_dist_SYM
35152048,0.7785239317927448,-0.7785239317927448,0.042259964910108125,upos_dist_SYM
30091550,0.7692307692307693,-0.7692307692307693,0.04872149305059523,upos_dist_SYM
32884899,0.7691487849936054,0.7691487849936054,0.03988887305583734,upos_dist_SYM
29367473,0.7661646028686246,-0.7661646028686246,0.04501549625675409,upos_dist_SYM
37404947,0.6594979306076665,0.6594979306076665,0.03988090711804012,upos_dist_SYM
39206513,0.5832099734256004,0.5832099734256004,0.04028964533851366,upos_dist_SYM
39795672,0.5571997142565568,0.5571997142565568,0.04480448066546764,upos_dist_SYM
33090043,0.5355748806303445,0.5355748806303445,0.051990352535020726,upos_dist_SYM
32604335,0.5327760834368767,-0.5327760834368767,0.03285257321162634,upos_dist_SYM
35026717,0.5252100840336136,0.5252100840336136,0.0339962215718448,upos_dist_SYM
37679101,0.5220692928334123,0.5220692928334123,0.045446002092018434,upos_dist_SYM
34536973,0.5161693974113324,0.5161693974113324,0.05239466931951512,upos_dist_SYM
35997259,0.49979683055668434,0.49979683055668434,0.0372915470000638,upos_dist_SYM
36903624,0.495049504950495,0.495049504950495,0.03700983244076049,upos_dist_SYM
35163503,0.4918992777669334,0.4918992777669334,0.044059407158125105,upos_dist_SYM
34349369,0.4882525697503671,0.4882525697503671,0.043415111916341495,upos_dist_SYM
38181204,0.4878048780487805,-0.4878048780487805,0.027510497694546433,upos_dist_SYM
22343549,0.48412898880188604,-0.48412898880188604,0.02859215630235242,upos_dist_SYM
38547520,0.48252477829942597,-0.48252477829942597,0.03432770020734839,upos_dist_SYM
34373637,0.48072562358276644,0.48072562358276644,0.05215596467432192,upos_dist_SYM
34571416,0.47808629372533007,0.47808629372533007,0.047759965494563295,upos_dist_SYM
40035599,0.4779193835210433,0.4779193835210433,0.04965599224992142,upos_dist_SYM
28325308,0.4777040465436161,0.4777040465436161,0.042304728269732375,upos_dist_SYM
35510126,0.4761904761904761,-0.4761904761904761,0.023780022509706438,upos_dist_SYM
38005875,0.4739336492890995,-0.4739336492890995,0.034934532909445086,upos_dist_SYM
14729457,0.4726890756302522,0.4726890756302522,0.036588185629004885,upos_dist_SYM
36265709,0.47138047138047157,0.47138047138047157,0.02951441987818203,upos_dist_SYM
39275787,0.4694835680751174,0.4694835680751174,0.03872364006538588,upos_dist_SYM
38120609,0.46783412822659914,0.46783412822659914,0.05078306031516183,upos_dist_SYM
40357768,0.46639559913896167,-0.46639559913896167,0.04040770856624991,upos_dist_SYM
14965598,0.4651162790697674,-0.4651162790697674,0.035033657026531204,upos_dist_SYM
35792563,0.4651162790697674,-0.4651162790697674,0.048937635568282845,upos_dist_SYM
16770932,0.4620689655172413,0.4620689655172413,0.03790720987937207,upos_dist_SYM
36046625,0.46195877142147534,0.46195877142147534,0.02701432228478956,upos_dist_SYM
33169547,0.45970433953266565,-0.45970433953266565,0.021215670607094568,upos_dist_SYM
35194929,0.45926818250263524,-0.45926818250263524,0.04194071306439571,upos_dist_SYM
35618644,0.45869655458696557,0.45869655458696557,0.04523356559170883,upos_dist_SYM
40949242,0.45817831059666525,0.45817831059666525,0.03389698738953921,upos_dist_SYM
40018857,0.4573284551631449,0.4573284551631449,0.060829332880782426,upos_dist_SYM
21284958,0.45662100456621,-0.45662100456621,0.02747972221314282,upos_dist_SYM
33527826,0.45662100456621,-0.45662100456621,0.034533536272707624,upos_dist_SYM
22596561,0.45662100456621,-0.45662100456621,0.03421298501125834,upos_dist_SYM
36333437,0.45662100456621,-0.45662100456621,0.029743730598187385,upos_dist_SYM
21522818,0.45662100456621,-0.45662100456621,0.046551460830385805,upos_dist_SYM
35620934,0.4557850372828347,-0.4557850372828347,0.023872764285399188,upos_dist_SYM
32431341,0.4556050010595466,-0.4556050010595466,0.035576453119802544,upos_dist_SYM
38897216,0.4546274580552047,0.4546274580552047,0.01814597879043263,upos_dist_SYM
38909512,0.4545454545454545,-0.4545454545454545,0.0453570558098837,upos_dist_SYM
36533155,0.4545454545454545,-0.4545454545454545,0.03867845876302938,upos_dist_SYM
37282643,0.4545454545454545,-0.4545454545454545,0.031062497859659078,upos_dist_SYM
35271257,0.4545454545454545,-0.4545454545454545,0.04220195627559126,upos_dist_SYM
39731693,0.4545454545454545,-0.4545454545454545,0.046493803889461074,upos_dist_SYM
37737100,0.4545454545454545,-0.4545454545454545,0.04481804434014489,upos_dist_SYM
36498234,0.4545454545454545,-0.4545454545454545,0.034545613365536416,upos_dist_SYM
36202752,0.4545454545454545,-0.4545454545454545,0.045828910288363625,upos_dist_SYM
39753915,0.4545454545454545,-0.4545454545454545,0.06066164313960669,upos_dist_SYM
34265632,0.4545454545454545,-0.4545454545454545,0.034497162692351056,upos_dist_SYM
35732982,0.4539212694537688,0.4539212694537688,0.0526120900324081,upos_dist_SYM
19649651,0.4539057002111189,0.4539057002111189,0.043300702874835055,upos_dist_SYM
18700689,0.453187250996016,-0.453187250996016,0.026427157252828126,upos_dist_SYM
33325262,0.4524886877828054,-0.4524886877828054,0.04667518302033563,upos_dist_SYM
38191952,0.4524886877828054,-0.4524886877828054,0.028772741622989796,upos_dist_SYM
10614845,0.4524886877828054,0.4524886877828054,0.06742429504429882,upos_dist_SYM
38433191,0.4524886877828054,-0.4524886877828054,0.03252053830509918,upos_dist_SYM
39390619,0.4524886877828054,-0.4524886877828054,0.02520596663722896,upos_dist_SYM
34994194,0.4524886877828054,-0.4524886877828054,0.04382150465610384,upos_dist_SYM
36429678,0.4524886877828054,-0.4524886877828054,0.039404772879538044,upos_dist_SYM
33243579,0.4524886877828054,-0.4524886877828054,0.041778289998154916,upos_dist_SYM
37458939,0.4504504504504504,-0.4504504504504504,0.02693135680312006,upos_dist_SYM
31673830,0.4504504504504504,-0.4504504504504504,0.05077473519527324,upos_dist_SYM
38262397,0.4504504504504504,-0.4504504504504504,0.04292299062733202,upos_dist_SYM
23942934,0.4504504504504504,-0.4504504504504504,0.040438813537102256,upos_dist_SYM
36156311,0.4504504504504504,-0.4504504504504504,0.037578482240360755,upos_dist_SYM
34627449,0.4504504504504504,-0.4504504504504504,0.03825065234973411,upos_dist_SYM
36459081,0.450205833406324,0.450205833406324,0.04239496863063488,upos_dist_SYM
33619023,0.4500736179895597,-0.4500736179895597,0.02531296146801761,upos_dist_SYM
38565692,0.44964697138610166,-0.44964697138610166,0.057410237264819045,upos_dist_SYM
31991781,0.4484304932735426,-0.4484304932735426,0.030638519093982693,upos_dist_SYM
33263176,0.4484304932735426,-0.4484304932735426,0.03284144631796143,upos_dist_SYM
35975069,0.4484304932735426,-0.4484304932735426,0.02549595020824271,upos_dist_SYM
36256733,0.4484304932735426,-0.4484304932735426,0.047701243146005844,upos_dist_SYM
38142966,0.4484304932735426,-0.4484304932735426,0.035882678923078046,upos_dist_SYM
18605765,0.4484304932735426,-0.4484304932735426,0.04195991685716714,upos_dist_SYM
23246491,0.44819678966020426,0.44819678966020426,0.02698817209126277,upos_dist_SYM
35957137,0.4464285714285714,-0.4464285714285714,0.027674286666074476,upos_dist_SYM
35616792,0.4464285714285714,-0.4464285714285714,0.04512135412865166,upos_dist_SYM
35619553,0.4464285714285714,-0.4464285714285714,0.04673781196988974,upos_dist_SYM
40835045,0.4464285714285714,-0.4464285714285714,0.021581625379645506,upos_dist_SYM
38659420,0.4462242562929063,0.4462242562929063,0.04102721454394642,upos_dist_SYM
37369795,0.44620553019209236,0.44620553019209236,0.039532144854755355,upos_dist_SYM
35926498,0.4444444444444444,-0.4444444444444444,0.0389181236252652,upos_dist_SYM
34276807,0.4444444444444444,-0.4444444444444444,0.02578843605111731,upos_dist_SYM
35577580,0.4444444444444444,-0.4444444444444444,0.0357282256039818,upos_dist_SYM
34853806,0.4444444444444444,-0.4444444444444444,0.04803958516736,upos_dist_SYM
26916842,0.4444444444444444,-0.4444444444444444,0.034202629072149576,upos_dist_SYM
37847391,0.4444444444444444,-0.4444444444444444,0.03753080579409127,upos_dist_SYM
26024315,0.4444444444444444,-0.4444444444444444,0.060648391961391414,upos_dist_SYM
35948815,0.4444444444444444,-0.4444444444444444,0.04384203273312243,upos_dist_SYM
28648704,0.4435107376283847,0.4435107376283847,0.05255208197215625,upos_dist_SYM
30640156,0.4424778761061947,-0.4424778761061947,0.044982173688218566,upos_dist_SYM
37997640,0.4424778761061947,-0.4424778761061947,0.03508499845141125,upos_dist_SYM
40551844,0.4424778761061947,0.4424778761061947,0.025707539494583063,upos_dist_SYM
36075838,0.4424778761061947,-0.4424778761061947,0.029825023848849254,upos_dist_SYM
35419699,0.4424778761061947,-0.4424778761061947,0.05030037829899233,upos_dist_SYM
38113782,0.4424778761061947,-0.4424778761061947,0.030918985170903877,upos_dist_SYM
38433436,0.4424778761061947,-0.4424778761061947,0.03359018790517734,upos_dist_SYM
40536586,0.44065605008847153,0.44065605008847153,0.0484915690502898,upos_dist_SYM
35984381,0.4405286343612334,0.4405286343612334,0.028844390701537916,upos_dist_SYM
39012178,0.4405286343612334,-0.4405286343612334,0.03172092530730315,upos_dist_SYM
38232213,0.4405286343612334,-0.4405286343612334,0.04910960530373944,upos_dist_SYM
39011729,0.4405286343612334,-0.4405286343612334,0.028426382770206694,upos_dist_SYM
27775676,0.4405286343612334,0.4405286343612334,0.04005713408289967,upos_dist_SYM
33867962,0.4405286343612334,0.4405286343612334,0.04819394478425872,upos_dist_SYM
34941035,0.4405286343612334,-0.4405286343612334,0.019463822219606092,upos_dist_SYM
35123291,0.4405286343612334,-0.4405286343612334,0.05495705551033035,upos_dist_SYM
32038436,0.4405286343612334,-0.4405286343612334,0.04627118689869372,upos_dist_SYM
34347681,0.4405117597487167,-0.4405117597487167,0.034238781010596485,upos_dist_SYM
40084907,0.4401280372471991,-0.4401280372471991,0.05197129277693792,upos_dist_SYM
18006246,0.4401280372471991,0.4401280372471991,0.04440585682490453,upos_dist_SYM
32540801,0.4389035949107676,0.4389035949107676,0.03704984315854555,upos_dist_SYM
38795674,0.4385964912280701,-0.4385964912280701,0.039836967236162264,upos_dist_SYM
23806575,0.4385964912280701,-0.4385964912280701,0.03494881418316589,upos_dist_SYM
35782917,0.4385964912280701,-0.4385964912280701,0.020670257660679744,upos_dist_SYM
35485162,0.4385964912280701,-0.4385964912280701,0.04366088031748697,upos_dist_SYM
39698605,0.4385964912280701,-0.4385964912280701,0.046365402768994424,upos_dist_SYM
27969293,0.4385964912280701,-0.4385964912280701,0.04368198653608939,upos_dist_SYM
40018661,0.4385964912280701,-0.4385964912280701,0.02970957635186583,upos_dist_SYM
33631744,0.4385964912280701,-0.4385964912280701,0.03735180121192512,upos_dist_SYM
20215991,0.4385964912280701,-0.4385964912280701,0.04440059341198081,upos_dist_SYM
38971757,0.4385964912280701,-0.4385964912280701,0.035506080159248006,upos_dist_SYM
24802888,0.4385964912280701,-0.4385964912280701,0.04379760519748053,upos_dist_SYM
40897095,0.4385964912280701,-0.4385964912280701,0.03688732597126944,upos_dist_SYM
35902857,0.4385964912280701,-0.4385964912280701,0.03905738561722148,upos_dist_SYM
38146258,0.4385964912280701,-0.4385964912280701,0.02142957586732124,upos_dist_SYM
40814242,0.438361665105073,0.438361665105073,0.048769754366983296,upos_dist_SYM
39670191,0.4366812227074236,-0.4366812227074236,0.030367905633070937,upos_dist_SYM
39944649,0.4366812227074236,-0.4366812227074236,0.03209451088451424,upos_dist_SYM
35158769,0.4366812227074236,-0.4366812227074236,0.02912118780304514,upos_dist_SYM
23348430,0.4366812227074236,-0.4366812227074236,0.041651175946905886,upos_dist_SYM
36176518,0.4366812227074236,-0.4366812227074236,0.046189160716507235,upos_dist_SYM
38850950,0.4366812227074236,-0.4366812227074236,0.025592317473846483,upos_dist_SYM
15939072,0.4366812227074236,-0.4366812227074236,0.04742716615117609,upos_dist_SYM
24530034,0.4366812227074236,-0.4366812227074236,0.0314475129458696,upos_dist_SYM
16759913,0.4366812227074236,-0.4366812227074236,0.02317276038443452,upos_dist_SYM
33370942,0.4366163164446426,0.4366163164446426,0.02414763947695177,upos_dist_SYM
37325836,0.43640020110608346,0.43640020110608346,0.04050202067939561,upos_dist_SYM
21962728,0.43582128099173556,0.43582128099173556,0.0374757507019651,upos_dist_SYM
35981417,0.4347826086956521,0.4347826086956521,0.036089715820739214,upos_dist_SYM
