Feature,Importance
n_sentences,-14.549372226590704
ttr_form_chunks_100,-9.102698339546453
char_per_tok,-7.776617433243556
upos_dist_VERB,-7.444099961680697
upos_dist_NUM,-4.425953738076168
upos_dist_AUX,-4.0258597042049
upos_dist_ADP,-3.5266837258161137
upos_dist_PROPN,-3.1249514090570725
ttr_form_chunks_200,-2.8368172140369077
upos_dist_SYM,-2.4234369340389113
verbs_form_dist_Fin,-1.8692752001979853
subordinate_pre,-1.8641887288991923
verbs_mood_dist_Imp,-1.5292825523269267
aux_form_dist_Fin,-1.5146233654010879
subordinate_post,-1.4945157766551425
aux_form_dist_Inf,-1.1513489059668192
subj_post,-1.0855025477321396
obj_pre,-0.9021730622696441
aux_num_pers_dist_Sing+2,-0.8366232075372151
lexical_density,-0.8178417173432089
aux_form_dist_Ger,-0.7894625715769861
upos_dist_ADV,-0.5353137019104867
obj_post,-0.49665267585352874
verbs_num_pers_dist_Sing+2,-0.4825397877799508
verbs_num_pers_dist_Plur+,-0.45272066703550673
verbal_root_perc,-0.4360543087229695
verbs_mood_dist_Ind,-0.40650912720683907
verbs_num_pers_dist_+2,-0.3371614576967931
aux_mood_dist_Ind,-0.20156163036727304
principal_proposition_dist,-0.167202853502835
verbs_num_pers_dist_Sing+,-0.08706097000420127
aux_num_pers_dist_Sing+,-0.060572614339669636
aux_num_pers_dist_+,-0.03013798022391123
verbs_num_pers_dist_+1,-0.0017991025623259283
upos_dist_DET,12.813020355396926
upos_dist_ADJ,8.624069186064842
upos_dist_PRON,7.893997700696928
tokens_per_sent,7.090617951379255
verbal_head_per_sent,6.200030800422172
upos_dist_PART,5.957840932708764
upos_dist_NOUN,4.675602428235054
upos_dist_CCONJ,3.635142385362994
ttr_lemma_chunks_200,2.5747368819659027
upos_dist_SCONJ,2.151195259370504
upos_dist_INTJ,1.9431611165818803
subj_pre,1.9211317495268732
verbs_form_dist_Part,1.7842782259899337
ttr_lemma_chunks_100,1.524927697760441
verbs_form_dist_Ger,1.3271548399065616
verbs_num_pers_dist_Plur+1,1.3204697085045547
subordinate_proposition_dist,1.2956852148210556
aux_num_pers_dist_Sing+3,1.056874784022738
avg_token_per_clause,0.9944594562928757
n_prepositional_chains,0.9253888007629057
aux_num_pers_dist_Plur+1,0.913710165085078
n_tokens,0.8925559792764731
verbs_num_pers_dist_+3,0.8910189703549322
upos_dist_PUNCT,0.851488883141299
verbs_num_pers_dist_+,0.8250231881418996
aux_num_pers_dist_Plur+3,0.8142976023788824
aux_num_pers_dist_Sing+1,0.7000272321133303
verbs_form_dist_Inf,0.6415879567435346
aux_form_dist_Part,0.46068586025825387
verbs_tense_dist_Pres,0.45580800408499444
verbs_tense_dist_Past,0.35204874593816465
verbs_num_pers_dist_Plur+3,0.3508171982748952
aux_mood_dist_Imp,0.3419543534994131
verbs_num_pers_dist_Sing+1,0.33506411896356686
aux_num_pers_dist_+3,0.27449101844597573
verbs_num_pers_dist_Sing+3,0.21550462410001037
aux_tense_dist_Pres,0.10675060382381144
aux_tense_dist_Past,0.032485330716161935
